15153.0 	 1 	 8
15370.0 	 1 	 3
20205.0 	 1 	 4
21421.0 	 1 	 9
22932.0 	 1 	 5
22980.2702891 	 1 	 7
23914.5729167 	 1 	 3
24299.0 	 1 	 12
24348.6323791 	 1 	 6
25030.4030933 	 1 	 9
25293.8844673 	 1 	 10
25464.8750489 	 1 	 5
25542.1671374 	 1 	 6
25551.3364795 	 1 	 2
25711.8311107 	 1 	 6
25713.4001871 	 1 	 10
25887.7954301 	 1 	 4
25940.3673369 	 1 	 10
26277.7620883 	 1 	 10
26431.5935864 	 1 	 13
26521.5663031 	 1 	 2
26532.2516523 	 1 	 2
26563.7692631 	 1 	 2
26789.546186 	 1 	 12
26868.6153716 	 1 	 5
26874.0150817 	 1 	 12
27041.2132594 	 1 	 13
27081.2515438 	 1 	 10
27117.854214 	 1 	 4
27365.0508921 	 1 	 11
27396.3332457 	 1 	 7
27409.6400451 	 1 	 13
27419.2530611 	 1 	 5
27428.3946807 	 1 	 11
27466.7299807 	 1 	 7
27511.326529 	 1 	 8
27536.8263585 	 1 	 4
27661.0 	 1 	 4
27708.2164437 	 1 	 4
27914.1168127 	 1 	 7
27996.2506733 	 1 	 3
28022.3128634 	 1 	 9
28045.0680405 	 1 	 13
28124.7746985 	 1 	 12
28151.1565903 	 1 	 9
28203.301406 	 1 	 4
28217.0133848 	 1 	 12
28264.8066466 	 1 	 3
28319.118051 	 1 	 3
28359.1533324 	 1 	 3
28419.0692202 	 1 	 13
28427.5087662 	 1 	 8
28452.3867175 	 1 	 13
28455.4032196 	 1 	 2
28619.1594791 	 1 	 3
28643.2193789 	 1 	 9
28681.8513787 	 1 	 4
28722.318773 	 1 	 6
28776.57647 	 1 	 10
28903.4593333 	 1 	 11
28916.9067113 	 1 	 4
28920.0601532 	 1 	 10
28932.8344537 	 1 	 2
28991.7221283 	 1 	 6
29024.5538346 	 1 	 11
29044.821411 	 1 	 10
29044.971821 	 1 	 10
29166.4941419 	 1 	 7
29232.1702937 	 1 	 9
29264.8653806 	 1 	 8
29279.9972873 	 1 	 13
29288.0234335 	 1 	 7
29299.6946289 	 1 	 8
29307.4419021 	 1 	 7
29389.5381839 	 1 	 2
29396.6292074 	 1 	 11
29424.0 	 1 	 2
29437.3052373 	 1 	 12
29447.8969209 	 1 	 10
29600.4481244 	 1 	 3
29657.8050798 	 1 	 3
29690.3453541 	 1 	 9
29720.3771122 	 1 	 5
29814.0326098 	 1 	 12
30039.8829266 	 1 	 9
30116.0251451 	 1 	 5
30227.6026218 	 1 	 2
30267.6370566 	 1 	 6
30397.7536504 	 1 	 11
30478.7624237 	 1 	 9
30629.8739152 	 1 	 9
30660.6261818 	 1 	 9
30740.0 	 1 	 12
30766.9968999 	 1 	 9
