18978.0 	 1 	 13
19954.0 	 1 	 6
22772.0 	 1 	 4
23751.2642314 	 1 	 7
24858.0 	 1 	 12
25000.2656402 	 1 	 2
25105.1484984 	 1 	 3
25345.6440425 	 1 	 13
25587.4875501 	 1 	 3
25652.7922678 	 1 	 5
26020.065683 	 1 	 5
26148.8632542 	 1 	 8
26155.8878174 	 1 	 9
26175.0422907 	 1 	 5
26329.0647292 	 1 	 10
26417.7399644 	 1 	 12
26478.913564 	 1 	 4
26489.6604869 	 1 	 11
26535.8670467 	 1 	 7
26581.4067045 	 1 	 3
26745.7319572 	 1 	 7
26835.6215384 	 1 	 12
26853.9518666 	 1 	 10
26954.5052739 	 1 	 10
27014.7356966 	 1 	 10
27179.7764526 	 1 	 7
27221.0414219 	 1 	 6
27252.7085447 	 1 	 3
27362.7685233 	 1 	 12
27410.9454342 	 1 	 6
27434.8426157 	 1 	 4
27458.8183714 	 1 	 5
27478.7214093 	 1 	 5
27515.3793963 	 1 	 11
27555.4149255 	 1 	 10
27648.0 	 1 	 4
27679.4641727 	 1 	 10
27731.1848221 	 1 	 2
27738.9294489 	 1 	 4
27815.1310814 	 1 	 10
27826.1260467 	 1 	 13
27949.1927771 	 1 	 2
27979.4689785 	 1 	 5
27994.0242653 	 1 	 8
28015.7860413 	 1 	 6
28067.8445531 	 1 	 3
28108.0 	 1 	 3
28223.36315 	 1 	 8
28288.369979 	 1 	 5
28291.7283596 	 1 	 7
28356.8289438 	 1 	 12
28376.4118551 	 1 	 7
28427.5624154 	 1 	 4
28452.6577719 	 1 	 4
28462.6035783 	 1 	 13
28483.8574122 	 1 	 3
28494.7972308 	 1 	 8
28608.4490348 	 1 	 10
28640.2467758 	 1 	 7
28729.3374117 	 1 	 12
28773.6103607 	 1 	 10
28923.7227236 	 1 	 13
28928.0156304 	 1 	 9
28938.446682 	 1 	 13
28954.7830195 	 1 	 3
28970.2091807 	 1 	 7
29032.6331846 	 1 	 3
29124.0705515 	 1 	 6
29281.581966 	 1 	 3
29568.3922323 	 1 	 11
29598.5728337 	 1 	 5
29761.2641545 	 1 	 3
29797.5413043 	 1 	 13
29823.0 	 1 	 2
29872.2364856 	 1 	 12
29893.8677839 	 1 	 8
30050.511896 	 1 	 3
30056.8536134 	 1 	 2
30062.8096183 	 1 	 3
30126.06987 	 1 	 4
30160.4806009 	 1 	 6
30209.2497189 	 1 	 8
30256.7111797 	 1 	 6
30343.3738378 	 1 	 8
30408.7395795 	 1 	 4
30468.0 	 1 	 2
30470.0 	 1 	 9
30473.944592 	 1 	 5
30507.3997811 	 1 	 11
30551.8414618 	 1 	 7
30663.9557538 	 1 	 2
30668.4129199 	 1 	 9
30725.6787746 	 1 	 8
30815.161282 	 1 	 2
30985.5666094 	 1 	 12
31019.6285191 	 1 	 13
31034.9804888 	 1 	 5
31120.6831393 	 1 	 11
31272.69475 	 1 	 9
31309.3697848 	 1 	 13
31538.1310291 	 1 	 9
31665.4578563 	 1 	 7
31808.0 	 1 	 3
31889.298771 	 1 	 11
32193.6682334 	 1 	 5
32242.9257221 	 1 	 13
32640.6220437 	 1 	 3
32660.0 	 1 	 11
32890.1695992 	 1 	 12
33405.0 	 1 	 13
33615 	 11 	 10
33682.4986852 	 1 	 7
33910.074771 	 1 	 7
33972 	 3 	 7
34130 	 11 	 10
34624 	 3 	 5
34815 	 10 	 13
35054 	 2 	 10
35143 	 5 	 2
35242 	 7 	 6
35255 	 4 	 9
36415.0 	 1 	 12
36575 	 13 	 5
36837.0 	 1 	 13
36974.0 	 1 	 8
37048 	 9 	 7
37267 	 13 	 8
38540.0 	 1 	 12
38794.0 	 1 	 2
38834 	 13 	 2
39291 	 4 	 3
39448.0 	 1 	 7
40006 	 12 	 6
40118 	 5 	 11
40128.0 	 1 	 8
40807.377956 	 4 	 1
40949 	 4 	 9
41074.1451189 	 7 	 1
41192.5716975 	 2 	 1
41274.7992346 	 9 	 1
41396.4962127 	 8 	 1
41558.0120901 	 11 	 1
41601.9123724 	 12 	 1
41601.9829192 	 7 	 1
41603.5977208 	 12 	 1
41618.0412227 	 11 	 1
41704.7773581 	 5 	 1
41710.3280183 	 10 	 1
41712.6050647 	 8 	 1
41715.951537 	 13 	 1
41815.4033163 	 8 	 1
41862.1211531 	 11 	 1
41902.6315652 	 4 	 1
41904.1960312 	 12 	 1
42033.7742276 	 10 	 1
42046.8384081 	 11 	 1
42089.4251456 	 13 	 1
42121.3809233 	 9 	 1
42188.8772441 	 3 	 1
42189.6813955 	 6 	 1
42203.5584031 	 10 	 1
42216.9597532 	 1 	 2
42218.1348518 	 7 	 1
42245.2539227 	 11 	 1
42255.0402506 	 10 	 1
42287.7394001 	 5 	 1
42288.1846741 	 3 	 1
42292.9261341 	 5 	 1
42295.1319641 	 5 	 1
42311.6820174 	 9 	 1
42315.6230422 	 13 	 1
42328.0 	 1 	 3
42352.1637764 	 7 	 1
42377.7172026 	 2 	 1
42431.2390393 	 3 	 1
42436.5665039 	 1 	 3
42437.0084236 	 11 	 1
42461.3591885 	 6 	 1
42493.4730783 	 7 	 1
42520.0668513 	 2 	 1
42539.3615825 	 12 	 1
42541.4456883 	 13 	 1
42548.739362 	 1 	 10
42564.5425445 	 2 	 1
42593.8758876 	 4 	 1
42596.3418575 	 12 	 1
42631.7776878 	 10 	 1
42640.0202634 	 11 	 1
42711.831469 	 6 	 1
42734.0052282 	 12 	 1
42759.8737391 	 8 	 1
42775.6634594 	 11 	 1
42815.949234 	 8 	 1
42818.449248 	 11 	 1
42906.8122304 	 6 	 1
42915.8951737 	 1 	 2
42926.4980387 	 2 	 1
42935.8208646 	 10 	 1
42963.1263599 	 4 	 1
42983.5835759 	 1 	 10
43008.8920429 	 6 	 1
43107.3194326 	 1 	 10
43109.8026765 	 12 	 1
43141.2611398 	 2 	 1
43156.063121 	 1 	 13
43196.7343614 	 12 	 1
43209.3494152 	 12 	 1
43251.8063407 	 1 	 3
43262.785636 	 1 	 6
43315.0964705 	 5 	 1
43322.6161245 	 12 	 1
43374.5823565 	 9 	 1
43438.2713738 	 1 	 11
43449.013065 	 1 	 2
43456.6091862 	 1 	 3
43469.872023 	 9 	 1
43496.6230102 	 1 	 11
43536.3931627 	 1 	 13
43545.3680015 	 1 	 13
43552.4064835 	 13 	 1
43629.1643614 	 1 	 5
43635.3268021 	 1 	 12
43701.9422663 	 1 	 9
43708.62879 	 1 	 7
43738.6981303 	 13 	 1
43758.2984875 	 1 	 2
43793.5962137 	 1 	 9
43828.9779152 	 1 	 9
43858.5226912 	 1 	 10
43871.5453545 	 1 	 7
43924.5810725 	 1 	 5
43957.389479 	 1 	 10
43961.0742977 	 1 	 11
43981.0657271 	 1 	 13
43989.1343096 	 1 	 5
44009.2789551 	 6 	 1
44022.3822891 	 1 	 12
44073.0122721 	 1 	 6
44080.1881694 	 1 	 4
44093.633564 	 1 	 5
44132.6877421 	 1 	 11
44156.7099193 	 1 	 12
44178.4648329 	 1 	 13
44191.6655137 	 1 	 12
44194.306408 	 1 	 11
44240.597616 	 1 	 13
44247.2481582 	 1 	 12
44282.6129363 	 1 	 8
44294.3061823 	 1 	 7
44296.7078892 	 1 	 9
44300.1106345 	 1 	 4
44329.8032641 	 1 	 7
44339.0762373 	 1 	 2
44351.9909585 	 1 	 2
44359.3973666 	 1 	 11
44395.057055 	 1 	 6
44397.631518 	 1 	 9
44410.0815774 	 1 	 10
44411.1877142 	 1 	 12
