16354.0 	 1 	 13
16503.0 	 1 	 2
16747.0 	 1 	 10
17297.0 	 1 	 7
23570.9071263 	 1 	 6
25192.6899762 	 1 	 2
25299.0 	 1 	 8
25314.443204 	 1 	 3
25675.1876437 	 1 	 11
26014.8229998 	 1 	 10
26378.5336043 	 1 	 4
26508.0484167 	 1 	 7
27326.1913805 	 1 	 4
27457.6817772 	 1 	 10
27568.0980628 	 1 	 13
27585.4461504 	 1 	 8
27657.4150284 	 1 	 3
27714.7512585 	 1 	 5
27881.5651437 	 1 	 11
28591.5498707 	 1 	 11
28699.8316985 	 1 	 9
28808.0696544 	 1 	 8
29100.5173696 	 1 	 2
29131.6934516 	 1 	 13
29194.7255589 	 1 	 8
29540.8317769 	 1 	 10
30001.066713 	 1 	 2
30755.4778461 	 1 	 11
30804.340289 	 1 	 3
31331.6974461 	 1 	 8
31357.0892405 	 1 	 7
31532.7259468 	 1 	 3
32452.0426717 	 1 	 8
32554.5830003 	 1 	 10
32866 	 2 	 13
33291.1499831 	 1 	 5
36489 	 6 	 4
36730 	 8 	 2
37625.0 	 1 	 4
39708 	 2 	 8
40260 	 7 	 3
40962.1572703 	 10 	 1
41438.658074 	 13 	 1
41659.2584176 	 4 	 1
41711.0487738 	 11 	 1
41839.83413 	 6 	 1
41843.029034 	 13 	 1
41870.7090198 	 3 	 1
41898.3862711 	 3 	 1
42047.6636167 	 13 	 1
42078.4828394 	 11 	 1
42198.2679952 	 9 	 1
42253.9130613 	 2 	 1
42261.1861967 	 7 	 1
42579.7356135 	 4 	 1
42686.2672739 	 9 	 1
42811.7198176 	 8 	 1
42870.2578874 	 7 	 1
42885.3259106 	 13 	 1
42900.4009674 	 3 	 1
42991.0 	 1 	 3
43374.3282716 	 1 	 7
43591.5119612 	 1 	 13
43593.6113189 	 9 	 1
43594.6912718 	 1 	 8
43610.9842639 	 1 	 10
43618.1712988 	 12 	 1
43746.6607 	 1 	 7
43764.547441 	 1 	 13
43799.433535 	 1 	 6
43895.5602304 	 1 	 11
44168.444708 	 1 	 2
44181.9358902 	 1 	 12
44218.3989448 	 1 	 9
44298.5041105 	 1 	 13
44480.8494291 	 1 	 13
44536.7385543 	 1 	 4
44586.7878094 	 1 	 3
44660.8525362 	 1 	 11
44681.428141 	 1 	 4
44692.2145416 	 1 	 3
45012 	 3 	 12
45025 	 7 	 8
45272.5450601 	 1 	 3
45297.829684 	 1 	 9
45420.8652815 	 1 	 9
49026 	 12 	 4
50996.0 	 1 	 5
50997 	 8 	 4
51691 	 3 	 4
53751.6734892 	 7 	 1
53820.8317337 	 11 	 1
53885.0 	 1 	 4
54089.6617919 	 2 	 1
54104.9457178 	 3 	 1
54809.9582783 	 8 	 1
55064.0 	 1 	 13
55328.5974909 	 8 	 1
55644.0552673 	 13 	 1
55898.0830291 	 3 	 1
56269.9000654 	 3 	 1
56561.1585775 	 13 	 1
56648.0543858 	 10 	 1
56742.0681261 	 2 	 1
56779.7158128 	 13 	 1
57374.9757615 	 11 	 1
57433.0911471 	 10 	 1
57558.684683 	 5 	 1
57579.3454465 	 10 	 1
57714.7844816 	 3 	 1
58224.9182269 	 4 	 1
58432.1843818 	 4 	 1
58465.366015 	 11 	 1
58478.7424215 	 2 	 1
58721.7094681 	 4 	 1
59343.4493925 	 10 	 1
59362.4996041 	 4 	 1
59779.5082535 	 13 	 1
60263.7646967 	 4 	 1
60331.0021954 	 10 	 1
61670.0 	 4 	 1
62421.0460394 	 9 	 1
62581.0933299 	 5 	 1
66876.0 	 5 	 1
69076.0 	 8 	 1
69727.0 	 8 	 1
70472.0 	 13 	 1
71013.0 	 8 	 1
76495.0 	 4 	 1
80785.0 	 11 	 1
80902.0 	 8 	 1
83549.0 	 4 	 1
