14527.0 	 1 	 7
14628.0 	 1 	 6
14746.0 	 1 	 13
14901.0 	 1 	 2
15464.0 	 1 	 6
15754.0 	 1 	 7
15816.0 	 1 	 12
16413.0 	 1 	 4
16632.0 	 1 	 2
17343.0 	 1 	 11
19288.0 	 1 	 11
19946.0 	 1 	 4
20361.0 	 1 	 4
20906.0 	 1 	 7
21926.0 	 1 	 8
22314.3630883 	 1 	 5
22596.0 	 1 	 12
23638.4338022 	 1 	 10
23931.8592375 	 1 	 6
24472.1013974 	 1 	 6
24537.0 	 1 	 9
24809.0 	 1 	 10
24951.0 	 1 	 10
24987.9505942 	 1 	 2
25044.6309565 	 1 	 5
25063.0 	 1 	 13
25072.5824422 	 1 	 4
25399.4602382 	 1 	 5
25422.3178749 	 1 	 6
25472.3072793 	 1 	 8
25513.0702983 	 1 	 2
25519.784427 	 1 	 4
25550.0 	 1 	 4
25676.306135 	 1 	 9
25684.9632124 	 1 	 10
25710.0 	 1 	 13
25853.2330362 	 1 	 3
26055.3571608 	 1 	 3
26072.6508948 	 1 	 9
26157.8364367 	 1 	 5
26209.2218958 	 1 	 12
26223.2792534 	 1 	 3
26278.5744553 	 1 	 7
26372.9169036 	 1 	 13
26430.7954138 	 1 	 5
26496.5855954 	 1 	 6
26518.4279711 	 1 	 13
26557.7094427 	 1 	 4
26558.0514398 	 1 	 2
26606.6304581 	 1 	 4
26614.8609204 	 1 	 6
26659.9513785 	 1 	 7
26736.7485479 	 1 	 2
26852.8023042 	 1 	 5
26868.8371255 	 1 	 4
26903.0236949 	 1 	 3
26944.2281455 	 1 	 12
26961.3914873 	 1 	 10
26974.3809469 	 1 	 13
26997.4194489 	 1 	 5
27091.3809832 	 1 	 11
27099.6406226 	 1 	 3
27112.0830967 	 1 	 7
27294.3429277 	 1 	 8
27377.7147612 	 1 	 13
27380.4955229 	 1 	 5
27394.8265532 	 1 	 13
27457.7514997 	 1 	 2
27461.9434611 	 1 	 6
27480.0168785 	 1 	 6
27488.6039506 	 1 	 3
27551.1650328 	 1 	 3
27636.0358371 	 1 	 2
27654.6038992 	 1 	 13
27696.5187252 	 1 	 5
27741.2014475 	 1 	 11
27832.4166063 	 1 	 9
27850.7272763 	 1 	 2
27853.7104228 	 1 	 9
27908.9587441 	 1 	 5
27918.2096605 	 1 	 9
27964.3264508 	 1 	 5
27997.4968827 	 1 	 7
27999.4293101 	 1 	 10
28046.7754083 	 1 	 8
28060.0 	 1 	 4
28092.1073378 	 1 	 12
28099.8946576 	 1 	 8
28128.1738455 	 1 	 2
28151.5242213 	 1 	 4
28166.2292209 	 1 	 13
28184.8152882 	 1 	 12
28210.4267454 	 1 	 13
28228.9550682 	 1 	 12
28240.738475 	 1 	 3
28303.2435605 	 1 	 4
28371.3054881 	 1 	 12
28372.4225369 	 1 	 10
28376.6196105 	 1 	 8
28378.2041859 	 1 	 3
28408.8691431 	 1 	 3
28423.2804538 	 1 	 11
28424.9917101 	 1 	 12
28432.0568754 	 1 	 13
28432.2219694 	 1 	 13
