16691.0 	 1 	 10
16761.0 	 1 	 11
17588.0 	 1 	 8
18233.0 	 1 	 13
18990.0 	 1 	 6
19601.0 	 1 	 4
21380.0 	 1 	 11
23673.0 	 1 	 7
24851.791282 	 1 	 8
25060.9052125 	 1 	 4
25294.7194279 	 1 	 9
25385.4925762 	 1 	 4
25419.2346043 	 1 	 7
25494.9497269 	 1 	 4
25528.9706752 	 1 	 7
25542.896449 	 1 	 11
25556.5918734 	 1 	 2
25587.3553692 	 1 	 11
25592.0206434 	 1 	 6
25724.1264918 	 1 	 4
25905.907227 	 1 	 2
25951.0 	 1 	 7
26000.6951334 	 1 	 7
26017.6680337 	 1 	 6
26076.9400835 	 1 	 5
26257.9678143 	 1 	 6
26375.456535 	 1 	 11
26433.8338334 	 1 	 9
26461.4265962 	 1 	 11
26525.8504761 	 1 	 6
26543.5484508 	 1 	 12
26585.0 	 1 	 4
26653.0353347 	 1 	 6
26697.8843412 	 1 	 12
26747.0 	 1 	 10
26818.0 	 1 	 9
26823.4792337 	 1 	 3
26880.0077681 	 1 	 4
26992.4467494 	 1 	 8
26995.4300087 	 1 	 11
27012.6173046 	 1 	 5
27023.9219679 	 1 	 7
27038.075962 	 1 	 5
27069.0 	 1 	 9
27134.4273803 	 1 	 7
27166.1555515 	 1 	 10
27203.4032726 	 1 	 3
27205.4349591 	 1 	 6
27224.1484807 	 1 	 6
27336.8686994 	 1 	 10
27349.2365544 	 1 	 4
27373.3717749 	 1 	 13
27380.7223348 	 1 	 13
27381.7518131 	 1 	 9
27444.1329859 	 1 	 3
27446.6378905 	 1 	 5
27446.7108559 	 1 	 10
27548.124685 	 1 	 3
27597.7638069 	 1 	 7
27602.0618594 	 1 	 11
27638.0 	 1 	 5
27646.4090146 	 1 	 12
27663.7396406 	 1 	 12
27669.721896 	 1 	 13
27675.6134535 	 1 	 4
27677.571338 	 1 	 12
27680.989615 	 1 	 6
27722.594454 	 1 	 10
27798.9945243 	 1 	 2
27844.162806 	 1 	 2
27847.789037 	 1 	 3
27848.9765237 	 1 	 9
27911.1985368 	 1 	 8
27929.2335135 	 1 	 3
27948.3078804 	 1 	 6
27949.8528251 	 1 	 13
28045.3868433 	 1 	 10
28052.4521865 	 1 	 6
28067.0 	 1 	 8
28078.8916738 	 1 	 2
28079.8085118 	 1 	 11
28101.3784606 	 1 	 5
28114.2719757 	 1 	 2
28180.1676973 	 1 	 5
28190.5072522 	 1 	 12
28230.2169631 	 1 	 6
28271.6136128 	 1 	 8
28272.1702362 	 1 	 2
28299.8428359 	 1 	 3
